videoname,poi,context,value
16063,William F. Buckley,16063,
16064,Ronald Reagan,16064,
16065,Bill Clinton,16065,
16066,Bernie Sanders,16066,
16067,Donald Trump,16067,
16068,Christopher Hitchens,16068,
16069,Alan Watts,16069,
16070,Alexandria Ocasio-Cortez,16070,
16071,Barack Obama,16071,
16072,Martin Luther King,16072,
16073,Barack Obama,16073,
16074,Alan Watts,16074,
16075,Christopher Hitchens,16075,
16076,Alec Guinness,16076,
16077,Barack Obama,16077,
16078,Mark Zuckerberg,16078,
16079,Alec Guinness,16079,
16080,Christopher Hitchens,16080,
16081,Alec Guinness,16081,
16082,Bill Clinton,16082,
16083,Alec Guinness,16083,
16084,Mark Zuckerberg,16084,
16085,Alec Guinness,16085,
16086,Alec Guinness,16086,
16087,Barack Obama,16087,
16088,Christopher Hitchens,16088,
16089,Alec Guinness,16089,
16090,Donald Trump,16090,
16091,Bill Clinton,16091,
16092,Donald Trump,16092,
16093,Queen Elizabeth II,16093,
16094,Ayn Rand,16094,
16095,Alec Guinness,16095,
16096,Ronald Reagan,16096,
16097,Donald Trump,16097,
16098,JFK,16098,
16099,Nelson Mandela,16099,
16100,Bill Clinton,16100,
16101,The Notorious B.I.G.,16101,
16102,Christopher Hitchens,16102,
16103,JFK,16103,
16104,Nick Offerman,16104,
16105,Bernie Sanders,16105,
16106,Arnold Schwarzenegger,16106,
16107,Ayn Rand,16107,
16108,Donald Trump,16108,
16109,George Carlin,16109,
16110,Queen Elizabeth II,16110,
16111,Nelson Mandela,16111,
16112,Barack Obama,16112,
16113,Mark Zuckerberg,16113,
16114,Barack Obama,16114,
16115,Richard Nixon,16115,
16116,Louis Farrakhan,16116,
16117,Alec Guinness,16117,
16118,Christopher Hitchens,16118,
16119,Alan Watts,16119,
16120,Alec Guinness,16120,
16121,Barack Obama,16121,
16122,Ayn Rand,16122,
16123,Barack Obama,16123,
16124,Alec Guinness,16124,
16125,Ayn Rand,16125,
16126,Norm MacDonald,16126,
16127,Nelson Mandela,16127,
16128,Barack Obama,16128,
16129,Frank Sinatra,16129,
16130,Gilbert Gottfried,16130,
16131,JFK,16131,
16132,Bill Clinton,16132,
16133,Bernie Sanders,16133,
16134,Barack Obama,16134,
16135,Scarlett Johansson,16135,
16136,Barack Obama,16136,
16137,Barack Obama,16137,
16138,Bernie Sanders,16138,
16139,JFK,16139,
16140,Louis Farrakhan,16140,
16141,Bernie Sanders,16141,
16142,Donald Trump,16142,
16143,Donald Trump,16143,
16144,Ayn Rand,16144,
16145,Bob Ross,16145,
16146,JFK,16146,
16147,Gilbert Gottfried,16147,
16148,Winston Churchill,16148,
16149,Barack Obama,16149,
16150,Ayn Rand,16150,
16151,Alan Watts,16151,
16152,Alec Guinness,16152,
16153,Malcolm X,16153,
16154,Donald Trump,16154,
16155,Alec Guinness,16155,
16156,Donald Trump,16156,
16157,Alec Guinness,16157,
16158,Bill Burr,16158,
16159,Barack Obama,16159,
16160,Alec Guinness,16160,
16161,Ayn Rand,16161,
16162,Christopher Hitchens,16162,
16163,Alec Guinness,16163,
16164,JFK,16164,
16165,Ayn Rand,16165,
16166,Kanye West,16166,
16167,Barack Obama,16167,
16168,Nick Offerman,16168,
16169,Boris Johnson,16169,
16170,Barack Obama,16170,
16171,Barack Obama,16171,
16172,Bob Ross,16172,
16173,Ronald Reagan,16173,
16174,Ayn Rand,16174,
16175,Ayn Rand,16175,
16176,Bernie Sanders,16176,
16177,Kanye West,16177,
16178,Bernie Sanders,16178,
16179,Martin Luther King,16179,
16180,Bob Ross,16180,
16181,Milton Friedman,16181,
16182,Arnold Schwarzenegger,16182,
16183,Orson Welles,16183,
16184,Ronald Reagan,16184,
16185,2Pac,16185,
16186,Alexandria Ocasio-Cortez,16186,
16187,Dave Chappelle,16187,
16188,JFK,16188,
16189,Barack Obama,16189,
16190,Christopher Hitchens,16190,
16191,Robert Kardashian,16191,
16192,Alec Guinness,16192,
16193,Bill Clinton,16193,
16194,Ayn Rand,16194,
16195,Ayn Rand,16195,
16196,The Notorious B.I.G.,16196,
16197,Alec Guinness,16197,
16198,Alec Guinness,16198,
16199,Milton Friedman,16199,
16200,Ayn Rand,16200,
16201,Bernie Sanders,16201,
16202,Milton Friedman,16202,
16203,Donald Trump,16203,
16204,Christopher Hitchens,16204,
16205,Alec Guinness,16205,
16206,Bill Clinton,16206,
16207,Christopher Hitchens,16207,
16208,Bill Clinton,16208,
16209,Martin Luther King,16209,
16210,Donald Trump,16210,
16211,Christopher Hitchens,16211,
16212,Donald Trump,16212,
16213,Ayn Rand,16213,
16214,JFK,16214,
16215,Winston Churchill,16215,
16216,Christopher Hitchens,16216,
16217,Milton Friedman,16217,
16218,Barack Obama,16218,
16219,Boris Johnson,16219,
16220,Barack Obama,16220,
16221,Winston Churchill,16221,
16222,Ayn Rand,16222,
16223,Dwight Eisenhower,16223,
16224,Alec Guinness,16224,
16225,Ayn Rand,16225,
16226,Barack Obama,16226,
16227,Winston Churchill,16227,
16228,Alec Guinness,16228,
16229,Bernie Sanders,16229,
16230,Christopher Hitchens,16230,
16231,Scarlett Johansson,16231,
16232,Barack Obama,16232,
16233,Bill Clinton,16233,
16234,Ayn Rand,16234,
16235,Barack Obama,16235,
16236,Ayn Rand,16236,
16237,Calvin Coolidge,16237,
16238,Barack Obama,16238,
16239,Bill Clinton,16239,
16240,JFK,16240,
16241,Barack Obama,16241,
16242,Tucker Carlson,16242,
16243,Alec Guinness,16243,
16244,Bill Clinton,16244,
16245,Tucker Carlson,16245,
16246,Jerry Seinfeld,16246,
16247,Tucker Carlson,16247,
16248,Bernie Sanders,16248,
16249,Mark Zuckerberg,16249,
16250,Donald Trump,16250,
16251,Barack Obama,16251,
16252,Barack Obama,16252,
16253,Winston Churchill,16253,
16254,Bernie Sanders,16254,
16255,Alec Guinness,16255,
16256,Alan Watts,16256,
16257,Nick Offerman,16257,
16258,Alec Guinness,16258,
16259,Nelson Mandela,16259,
16260,Alec Guinness,16260,
16261,Barack Obama,16261,
16262,Ayn Rand,16262,
16263,Barack Obama,16263,
16264,Barack Obama,16264,
16265,Alec Guinness,16265,
16266,Donald Trump,16266,
16267,Christopher Hitchens,16267,
16268,Alec Guinness,16268,
16269,Alec Guinness,16269,
16270,Louis Farrakhan,16270,
16271,Donald Trump,16271,
16272,Bill Clinton,16272,
16273,Bernie Sanders,16273,
16274,Louis Farrakhan,16274,
16275,Ayn Rand,16275,
16276,Alec Guinness,16276,
16277,FDR,16277,
16278,Bill Clinton,16278,
16279,Alec Guinness,16279,
16280,Alec Guinness,16280,
16281,Donald Trump,16281,
16282,JFK,16282,
16283,Mark Zuckerberg,16283,
16284,Ayn Rand,16284,
16285,Harry Truman,16285,
16286,Ronald Reagan,16286,
16287,Ayn Rand,16287,
16288,Ayn Rand,16288,
16289,Boris Johnson,16289,
16290,Bernie Sanders,16290,
16291,FDR,16291,
16292,Bernie Sanders,16292,
16293,Dwight Eisenhower,16293,
16294,Donald Trump,16294,
16295,Alec Guinness,16295,
16296,Ayn Rand,16296,
16297,Bernie Sanders,16297,
16298,Christopher Hitchens,16298,
16299,Bill Clinton,16299,
16300,Alec Guinness,16300,
16301,Ronald Reagan,16301,
16302,Bernie Sanders,16302,
16303,Barack Obama,16303,
16304,Alec Guinness,16304,
16305,Donald Trump,16305,
16306,Alec Guinness,16306,
16307,Bill Clinton,16307,
16308,Bernie Sanders,16308,
16309,Barack Obama,16309,
16310,Bernie Sanders,16310,
16311,Ronald Reagan,16311,
16312,Donald Trump,16312,
16313,Donald Trump,16313,
16314,Milton Friedman,16314,
16315,Bill Clinton,16315,
16316,Barack Obama,16316,
16317,Bernie Sanders,16317,
16318,Alan Watts,16318,
16319,Adam Driver,16319,
16320,2Pac,16320,
16321,George Carlin,16321,
16322,Ronald Reagan,16322,
16323,Barack Obama,16323,
16324,Alec Guinness,16324,
16325,Mark Zuckerberg,16325,
16326,Alan Watts,16326,
16327,Bernie Sanders,16327,
16328,Ronald Reagan,16328,
16329,Donald Trump,16329,
16330,Bill Clinton,16330,
16331,Ayn Rand,16331,
16332,Alec Guinness,16332,
16333,Winston Churchill,16333,
16334,Bill Clinton,16334,
16335,Christopher Hitchens,16335,
16336,Martin Luther King,16336,
16337,Louis Farrakhan,16337,
16338,Bill Clinton,16338,
16339,Bill Clinton,16339,
16340,Barack Obama,16340,
16341,Ronald Reagan,16341,
16342,Alexandria Ocasio-Cortez,16342,
16343,Barack Obama,16343,
16344,Bernie Sanders,16344,
16345,Barack Obama,16345,
16346,Barack Obama,16346,
16347,Bernie Sanders,16347,
16348,Alec Guinness,16348,
16349,Ronald Reagan,16349,
16350,Barack Obama,16350,
16351,Christopher Hitchens,16351,
16352,Barack Obama,16352,
16353,Bernie Sanders,16353,
16354,Christopher Hitchens,16354,
16355,Ayn Rand,16355,
16356,Donald Trump,16356,
16357,Alexandria Ocasio-Cortez,16357,
16358,Winston Churchill,16358,
16359,Winston Churchill,16359,
16360,FDR,16360,
16361,Nelson Mandela,16361,
16362,Ronald Reagan,16362,
16363,Donald Trump,16363,
16364,Ronald Reagan,16364,
16365,Barack Obama,16365,
16366,Alexandria Ocasio-Cortez,16366,
16367,Alec Guinness,16367,
16368,Alec Guinness,16368,
16369,Alan Watts,16369,
16370,JFK,16370,
16371,Alec Guinness,16371,
16372,Alan Watts,16372,
16373,Bill Clinton,16373,
16374,Nelson Mandela,16374,
16375,Alec Guinness,16375,
16376,Ayn Rand,16376,
16377,Nick Offerman,16377,
16378,The Notorious B.I.G.,16378,
16379,Donald Trump,16379,
16380,FDR,16380,
16381,Martin Luther King,16381,
16382,Alec Guinness,16382,
16383,JFK,16383,
16384,Ayn Rand,16384,
16385,Ayn Rand,16385,
16386,Barack Obama,16386,
16387,Bernie Sanders,16387,
16388,Bernie Sanders,16388,
16389,Bill Clinton,16389,
16390,Barack Obama,16390,
16391,Barack Obama,16391,
16392,Ronald Reagan,16392,
16393,John Cleese,16393,
16394,JFK,16394,
16395,Mark Zuckerberg,16395,
16396,Bernie Sanders,16396,
16397,Donald Trump,16397,
16398,Gilbert Gottfried,16398,
16399,Alec Guinness,16399,
16400,Barack Obama,16400,
16401,Winston Churchill,16401,
16402,Ronald Reagan,16402,
16403,Alec Guinness,16403,
16404,Arnold Schwarzenegger,16404,
16405,Barack Obama,16405,
16406,JFK,16406,
16407,Alan Watts,16407,
16408,JFK,16408,
16409,Alec Guinness,16409,
16410,Ronald Reagan,16410,
16411,Milton Friedman,16411,
16412,Alec Guinness,16412,
16413,Ronald Reagan,16413,
16414,Nelson Mandela,16414,
16415,Mark Zuckerberg,16415,
16416,Donald Trump,16416,
16417,The Notorious B.I.G.,16417,
16418,Ronald Reagan,16418,
16419,Bill Clinton,16419,
16420,Ayn Rand,16420,
16421,Donald Trump,16421,
16422,Bernie Sanders,16422,
16423,Donald Trump,16423,
16424,Christopher Hitchens,16424,
16425,Nick Offerman,16425,
16426,Christopher Hitchens,16426,
16427,Bill Clinton,16427,
16428,Jimmy Carter,16428,
16429,Barack Obama,16429,
16430,Bernie Sanders,16430,
16431,Bernie Sanders,16431,
16432,Louis C.K.,16432,
16433,Bernie Sanders,16433,
16434,Alec Guinness,16434,
16435,Alec Guinness,16435,
16436,Ayn Rand,16436,
16437,Dwight Eisenhower,16437,
16438,Ayn Rand,16438,
16439,Ronald Reagan,16439,
16440,Alec Guinness,16440,
16441,Alec Guinness,16441,
16442,Alec Guinness,16442,
16443,FDR,16443,
16444,Barack Obama,16444,
16445,Barack Obama,16445,
16446,Alec Guinness,16446,
16447,FDR,16447,
16448,Alec Guinness,16448,
16449,Bernie Sanders,16449,
16450,Bernie Sanders,16450,
16451,Barack Obama,16451,
16452,Ayn Rand,16452,
16453,Alec Guinness,16453,
16454,Martin Luther King,16454,
16455,Martin Luther King,16455,
16456,Lyndon Johnson,16456,
16457,Bill Clinton,16457,
16458,Winston Churchill,16458,
16459,Bernie Sanders,16459,
16460,Alec Guinness,16460,
16461,Winston Churchill,16461,
16462,Queen Elizabeth II,16462,
16463,Bill Clinton,16463,
16464,Barack Obama,16464,
16465,Bill Clinton,16465,
16466,Christopher Hitchens,16466,
16467,Scarlett Johansson,16467,
16468,Winston Churchill,16468,
16469,Donald Trump,16469,
16470,Donald Trump,16470,
16471,Barack Obama,16471,
16472,Barack Obama,16472,
16473,Barack Obama,16473,
16474,Barack Obama,16474,
16475,Bernie Sanders,16475,
16476,Nick Offerman,16476,
16477,Nick Offerman,16477,
16478,Bernie Sanders,16478,
16479,Bernie Sanders,16479,
16480,Ayn Rand,16480,
16481,Orson Welles,16481,
16482,Ronald Reagan,16482,
16483,Martin Luther King,16483,
16484,Richard Nixon,16484,
16485,Donald Trump,16485,
16486,Barack Obama,16486,
16487,Barack Obama,16487,
16488,Bernie Sanders,16488,
16489,Alec Guinness,16489,
16490,Milton Friedman,16490,
16491,Alan Watts,16491,
16492,Barack Obama,16492,
16493,Bill Clinton,16493,
16494,Donald Trump,16494,
16495,Christopher Hitchens,16495,
16496,Barack Obama,16496,
16497,Norm MacDonald,16497,
16498,Orson Welles,16498,
16499,Richard Nixon,16499,
16500,Ayn Rand,16500,
16501,Queen Elizabeth II,16501,
16502,Winston Churchill,16502,
16503,Ayn Rand,16503,
16504,Mark Zuckerberg,16504,
16505,Ronald Reagan,16505,
16506,Barack Obama,16506,
16507,Alec Guinness,16507,
16508,Ayn Rand,16508,
16509,Donald Trump,16509,
16510,Barack Obama,16510,
16511,Ayn Rand,16511,
16512,Barack Obama,16512,
16513,Bill Burr,16513,
16514,Bernie Sanders,16514,
16515,Ayn Rand,16515,
16516,Barack Obama,16516,
16517,Alec Guinness,16517,
16518,Bernie Sanders,16518,
16519,Christopher Hitchens,16519,
16520,Mark Zuckerberg,16520,
16521,Alec Guinness,16521,
16522,Richard Nixon,16522,
16523,Alec Guinness,16523,
16524,Barack Obama,16524,
16525,Barack Obama,16525,
16526,Christopher Hitchens,16526,
16527,Alec Guinness,16527,
16528,Arnold Schwarzenegger,16528,
16529,Donald Trump,16529,
16530,Ayn Rand,16530,
16531,Alec Guinness,16531,
16532,Alec Guinness,16532,
16533,Barack Obama,16533,
16534,Gilbert Gottfried,16534,
16535,Donald Trump,16535,
16536,Christopher Hitchens,16536,
16537,Ronald Reagan,16537,
16538,Barack Obama,16538,
16539,Bernie Sanders,16539,
16540,FDR,16540,
16541,Donald Trump,16541,
16542,Christopher Hitchens,16542,
16543,Alec Guinness,16543,
16544,Donald Trump,16544,
16545,Nelson Mandela,16545,
16546,Barack Obama,16546,
16547,Bill Clinton,16547,
16548,Barack Obama,16548,
16549,Ayn Rand,16549,
16550,Christopher Hitchens,16550,
16551,Ayn Rand,16551,
16552,Ayn Rand,16552,
16553,Milton Friedman,16553,
16554,Donald Trump,16554,
16555,Orson Welles,16555,
16556,Alec Guinness,16556,
16557,JFK,16557,
16558,Barack Obama,16558,
16559,JFK,16559,
16560,Milton Friedman,16560,
16561,Ronald Reagan,16561,
16562,Calvin Coolidge,16562,
16563,Mark Zuckerberg,16563,
16564,Donald Trump,16564,
16565,Barack Obama,16565,
16566,Bill Clinton,16566,
16567,Ronald Reagan,16567,
16568,Donald Trump,16568,
16569,Alec Guinness,16569,
16570,Bill Burr,16570,
16571,Bernie Sanders,16571,
16572,Bernie Sanders,16572,
16573,Alexandria Ocasio-Cortez,16573,
16574,Milton Friedman,16574,
16575,Barack Obama,16575,
16576,Mark Zuckerberg,16576,
16577,Alexandria Ocasio-Cortez,16577,
16578,Louis Farrakhan,16578,
16579,Ayn Rand,16579,
16580,Christopher Hitchens,16580,
16581,Alexandria Ocasio-Cortez,16581,
16582,Alec Guinness,16582,
16583,Donald Trump,16583,
16584,Donald Trump,16584,
16585,Christopher Hitchens,16585,
16586,Winston Churchill,16586,
16587,Alec Guinness,16587,
16588,Ronald Reagan,16588,
16589,FDR,16589,
16590,Arnold Schwarzenegger,16590,
16591,Alec Guinness,16591,
16592,Barack Obama,16592,
16593,Ayn Rand,16593,
16594,Barack Obama,16594,
16595,Donald Trump,16595,
16596,Barack Obama,16596,
16597,Martin Luther King,16597,
16598,Kanye West,16598,
16599,Alec Guinness,16599,
16600,Bernie Sanders,16600,
16601,Donald Trump,16601,
16602,Bernie Sanders,16602,
16603,Donald Trump,16603,
16604,Barack Obama,16604,
16605,Alec Guinness,16605,
16606,Barack Obama,16606,
16607,Ronald Reagan,16607,
16608,Bill Clinton,16608,
16609,Alec Guinness,16609,
16610,Ronald Reagan,16610,
16611,Donald Trump,16611,
16612,Alec Guinness,16612,
16613,Louis Farrakhan,16613,
16614,Ronald Reagan,16614,
16615,Alec Guinness,16615,
16616,Barack Obama,16616,
16617,Ayn Rand,16617,
16618,Donald Trump,16618,
16619,Ronald Reagan,16619,
16620,Barack Obama,16620,
16621,Mr. Rogers,16621,
16622,Tucker Carlson,16622,
16623,Alec Guinness,16623,
16624,Bill Clinton,16624,
16625,Alec Guinness,16625,
16626,Bill Clinton,16626,
16627,Barack Obama,16627,
16628,Barack Obama,16628,
16629,Frank Sinatra,16629,
16630,Winston Churchill,16630,
16631,Bernie Sanders,16631,
16632,Christopher Hitchens,16632,
16633,Ronald Reagan,16633,
16634,George Carlin,16634,
16635,Milton Friedman,16635,
16636,Robert Kardashian,16636,
16637,Frank Sinatra,16637,
16638,Donald Trump,16638,
16639,Alan Watts,16639,
16640,Donald Trump,16640,
16641,Ronald Reagan,16641,
16642,Bill Clinton,16642,
16643,Christopher Hitchens,16643,
16644,Bill Clinton,16644,
16645,Barack Obama,16645,
16646,Bernie Sanders,16646,
16647,Milton Friedman,16647,
16648,Bernie Sanders,16648,
16649,Alec Guinness,16649,
16650,Barack Obama,16650,
16651,Martin Luther King,16651,
16652,Milton Friedman,16652,
16653,Alec Guinness,16653,
16654,Donald Trump,16654,
16655,George W. Bush,16655,
16656,Bill Clinton,16656,
16657,Mr. Rogers,16657,
16658,Queen Elizabeth II,16658,
16659,Queen Elizabeth II,16659,
16660,Barack Obama,16660,
16661,Barack Obama,16661,
16662,Alexandria Ocasio-Cortez,16662,
16663,John Cleese,16663,
16664,Barack Obama,16664,
16665,Norm MacDonald,16665,
16666,Ronald Reagan,16666,
16667,Alec Guinness,16667,
16668,Barack Obama,16668,
16669,Alec Guinness,16669,
16670,Donald Trump,16670,
16671,Bernie Sanders,16671,
16672,Frank Sinatra,16672,
16673,Alec Guinness,16673,
16674,Barack Obama,16674,
16675,Ayn Rand,16675,
16676,George Carlin,16676,
16677,Donald Trump,16677,
16678,Ayn Rand,16678,
16679,Mark Zuckerberg,16679,
16680,Alec Guinness,16680,
16681,Richard Nixon,16681,
16682,Richard Nixon,16682,
16683,Scarlett Johansson,16683,
16684,Robert Kardashian,16684,
16685,Robert Kardashian,16685,
16686,Alec Guinness,16686,
16687,Alec Guinness,16687,
16688,2Pac,16688,
16689,Ronald Reagan,16689,
16690,Mark Zuckerberg,16690,
16691,Donald Trump,16691,
16692,Alexandria Ocasio-Cortez,16692,
16693,Winston Churchill,16693,
16694,Ayn Rand,16694,
16695,Alec Guinness,16695,
16696,Winston Churchill,16696,
16697,Donald Trump,16697,
16698,Adam Driver,16698,
16699,Christopher Hitchens,16699,
16700,Bernie Sanders,16700,
16701,Bernie Sanders,16701,
16702,Lyndon Johnson,16702,
16703,Bernie Sanders,16703,
16704,Gilbert Gottfried,16704,
16705,Ronald Reagan,16705,
16706,JFK,16706,
16707,Ayn Rand,16707,
16708,Christopher Hitchens,16708,
16709,Ronald Reagan,16709,
16710,Barack Obama,16710,
16711,Dwight Eisenhower,16711,
16712,John Cleese,16712,
16713,2Pac,16713,
16714,Barack Obama,16714,
16715,Winston Churchill,16715,
16716,Ayn Rand,16716,
16717,Bernie Sanders,16717,
16718,Christopher Hitchens,16718,
16719,Barack Obama,16719,
16720,Ronald Reagan,16720,
16721,Martin Luther King,16721,
16722,Winston Churchill,16722,
16723,Barack Obama,16723,
16724,Bill Clinton,16724,
16725,Scarlett Johansson,16725,
16726,Bernie Sanders,16726,
16727,Lyndon Johnson,16727,
16728,Bernie Sanders,16728,
16729,Arnold Schwarzenegger,16729,
16730,Winston Churchill,16730,
16731,Bill Clinton,16731,
16732,George Carlin,16732,
16733,Alec Guinness,16733,
16734,Barack Obama,16734,
16735,Christopher Hitchens,16735,
16736,Alec Guinness,16736,
16737,Bernie Sanders,16737,
16738,Queen Elizabeth II,16738,
16739,Bernie Sanders,16739,
16740,Winston Churchill,16740,
16741,Richard Nixon,16741,
16742,George Carlin,16742,
16743,Alec Guinness,16743,
16744,Calvin Coolidge,16744,
16745,Bernie Sanders,16745,
16746,Bernie Sanders,16746,
16747,Donald Trump,16747,
16748,Scarlett Johansson,16748,
16749,Ayn Rand,16749,
16750,Mark Zuckerberg,16750,
16751,Alexandria Ocasio-Cortez,16751,
16752,Bernie Sanders,16752,
16753,Barack Obama,16753,
16754,Alec Guinness,16754,
16755,Mark Zuckerberg,16755,
16756,Christopher Hitchens,16756,
16757,Ronald Reagan,16757,
16758,Queen Elizabeth II,16758,
16759,Alec Guinness,16759,
16760,Ayn Rand,16760,
16761,Boris Johnson,16761,
16762,Bernie Sanders,16762,
16763,Donald Trump,16763,
16764,Milton Friedman,16764,
16765,Gilbert Gottfried,16765,
16766,Martin Luther King,16766,
16767,Martin Luther King,16767,
16768,Mark Zuckerberg,16768,
16769,Bernie Sanders,16769,
16770,Arnold Schwarzenegger,16770,
16771,Ayn Rand,16771,
16772,Barack Obama,16772,
16773,Boris Johnson,16773,
16774,Louis Farrakhan,16774,
16775,Barack Obama,16775,
16776,FDR,16776,
16777,Barack Obama,16777,
16778,Alan Watts,16778,
16779,Gilbert Gottfried,16779,
16780,Lyndon Johnson,16780,
16781,Barack Obama,16781,
16782,FDR,16782,
16783,Richard Nixon,16783,
16784,Donald Trump,16784,
16785,Donald Trump,16785,
16786,Alec Guinness,16786,
16787,Bill Clinton,16787,
16788,Bernie Sanders,16788,
16789,Ayn Rand,16789,
16790,Donald Trump,16790,
16791,Christopher Hitchens,16791,
16792,Bill Clinton,16792,
16793,Alec Guinness,16793,
16794,Milton Friedman,16794,
16795,Bernie Sanders,16795,
16796,Donald Trump,16796,
16797,Bernie Sanders,16797,
16798,Arnold Schwarzenegger,16798,
16799,Alexandria Ocasio-Cortez,16799,
16800,2Pac,16800,
16801,Donald Trump,16801,
16802,Nelson Mandela,16802,
16803,Milton Friedman,16803,
16804,Milton Friedman,16804,
16805,Norm MacDonald,16805,
16806,Boris Johnson,16806,
16807,Mark Zuckerberg,16807,
